chrom	gene	gene_start	gene_stop	surrounding_gene	surrounding_start	surrounding_stop	sense_anti	num_exons
c3	Hcv1.av84.c3.g565.i1	4561692	4562699	Hcv1.av84.c3.g564.i2	4561281	4562656	antisense	1
c3	Hcv1.av84.c3.g567.i1	4555378	4557482	Hcv1.av84.c3.g564.i1	4554830	4557736	antisense	3
c3	Hcv1.av84.c3.g567.i1	4555378	4557482	Hcv1.av84.c3.g564.i2	4554830	4557736	antisense	3
c3	Hcv1.av84.c3.g569.i1	4596383	4598594	Hcv1.av84.c3.g568.i1	4596229	4599205	sense	2
c3	Hcv1.av84.c3.g569.i1	4596383	4598594	Hcv1.av84.c3.g568.i2	4596229	4599205	sense	2
c3	Hcv1.av84.c3.g569.i1	4596383	4598594	Hcv1.av84.c3.g568.i3	4596229	4599205	sense	2
c3	Hcv1.av84.c3.g569.i1	4596383	4598594	Hcv1.av84.c3.g568.i4	4596229	4599205	sense	2
c3	Hcv1.av84.c3.g569.i1	4596383	4598594	Hcv1.av84.c3.g568.i5	4596229	4599205	sense	2
c3	Hcv1.av84.c3.g573.i1	4614205	4617801	Hcv1.av84.c3.g572.i1	4610562	4617977	antisense	12
c3	Hcv1.av84.c3.g573.i2	4614205	4617801	Hcv1.av84.c3.g572.i1	4610562	4617977	antisense	11
c3	Hcv1.av84.c3.g576.i1	4652950	4655285	Hcv1.av84.c3.g575.i1	4652649	4655563	antisense	5
c3	Hcv1.av84.c3.g576.i2	4653009	4655285	Hcv1.av84.c3.g575.i1	4652649	4655563	antisense	6
c3	Hcv1.av84.c3.g578.i1	4665542	4669725	Hcv1.av84.c3.g577.i1	4665348	4675333	antisense	1
c3	Hcv1.av84.c3.g578.i1	4665542	4669725	Hcv1.av84.c3.g577.i2	4665348	4675333	antisense	1
c3	Hcv1.av84.c3.g578.i1	4665542	4669725	Hcv1.av84.c3.g577.i3	4665348	4675333	antisense	1
c3	Hcv1.av84.c3.g579.i1	4665527	4672219	Hcv1.av84.c3.g577.i1	4665348	4675333	antisense	2
c3	Hcv1.av84.c3.g579.i1	4665527	4672219	Hcv1.av84.c3.g577.i2	4665348	4675333	antisense	2
c3	Hcv1.av84.c3.g579.i1	4665527	4672219	Hcv1.av84.c3.g577.i3	4665348	4675333	antisense	2
c3	Hcv1.av84.c3.g585.i1	4712168	4717186	Hcv1.av84.c3.g584.i1	4712047	4717262	sense	2
c3	Hcv1.av84.c3.g585.i2	4717537	4722627	Hcv1.av84.c3.g589.i1	4712210	4737689	sense	8
c3	Hcv1.av84.c3.g587.i1	4724165	4734219	Hcv1.av84.c3.g589.i1	4712210	4737689	antisense	13
c3	Hcv1.av84.c3.g587.i2	4722781	4734214	Hcv1.av84.c3.g589.i1	4712210	4737689	antisense	13
c3	Hcv1.av84.c3.g588.i1	4728830	4731283	Hcv1.av84.c3.g587.i1	4728534	4733295	antisense	8
c3	Hcv1.av84.c3.g588.i1	4728830	4731283	Hcv1.av84.c3.g587.i2	4728534	4733295	antisense	8
c3	Hcv1.av84.c3.g588.i1	4728830	4731283	Hcv1.av84.c3.g589.i1	4712210	4737689	sense	8
c3	Hcv1.av84.c3.g588.i2	4728838	4733993	Hcv1.av84.c3.g587.i1	4728534	4733295	antisense	8
c3	Hcv1.av84.c3.g588.i2	4728838	4733993	Hcv1.av84.c3.g587.i2	4728534	4733295	antisense	8
c3	Hcv1.av84.c3.g588.i2	4728838	4733993	Hcv1.av84.c3.g589.i1	4712210	4737689	sense	8
c3	Hcv1.av84.c3.g603.i1	4845807	4850216	Hcv1.av84.c3.g602.i1	4845809	4851821	antisense	9
c3	Hcv1.av84.c3.g603.i1	4845807	4850216	Hcv1.av84.c3.g602.i2	4845809	4851821	antisense	9
c3	Hcv1.av84.c3.g603.i1	4845807	4850216	Hcv1.av84.c3.g602.i3	4845809	4851821	antisense	9
c3	Hcv1.av84.c3.g631.i1	5049550	5053560	Hcv1.av84.c3.g630.i1	5048878	5053402	antisense	11
c3	Hcv1.av84.c3.g631.i1	5049550	5053560	Hcv1.av84.c3.g630.i2	5048878	5053402	antisense	11
c3	Hcv1.av84.c3.g631.i1	5049550	5053560	Hcv1.av84.c3.g630.i3	5048878	5053402	antisense	11
c3	Hcv1.av84.c3.g631.i1	5049550	5053560	Hcv1.av84.c3.g630.i4	5048878	5053402	antisense	11
c3	Hcv1.av84.c3.g637.i1	5106078	5109992	Hcv1.av84.c3.g636.i1	5104704	5120536	sense	1
c3	Hcv1.av84.c3.g637.i1	5106078	5109992	Hcv1.av84.c3.g636.i2	5104704	5120536	sense	1
c3	Hcv1.av84.c3.g638.i1	5112599	5115322	Hcv1.av84.c3.g636.i1	5104704	5120536	sense	1
c3	Hcv1.av84.c3.g638.i1	5112599	5115322	Hcv1.av84.c3.g636.i2	5104704	5120536	sense	1
c3	Hcv1.av84.c3.g64.i1	726377	728602	Hcv1.av84.c3.g63.i1	726241	733938	antisense	2
c3	Hcv1.av84.c3.g647.i1	5184622	5187557	Hcv1.av84.c3.g646.i1	5182232	5189215	antisense	2
c3	Hcv1.av84.c3.g680.i1	5482536	5484668	Hcv1.av84.c3.g679.i1	5480422	5486603	sense	2
c3	Hcv1.av84.c3.g680.i1	5482536	5484668	Hcv1.av84.c3.g679.i2	5480412	5486603	sense	2
c3	Hcv1.av84.c3.g691.i1	5625513	5629944	Hcv1.av84.c3.g690.i3	5605819	5639931	sense	10
c3	Hcv1.av84.c3.g692.i1	5629956	5637834	Hcv1.av84.c3.g690.i3	5605819	5639931	antisense	11
c3	Hcv1.av84.c3.g718.i1	5807411	5810144	Hcv1.av84.c3.g717.i1	5805308	5810226	antisense	5
c3	Hcv1.av84.c3.g719.i1	5822771	5825530	Hcv1.av84.c3.g717.i1	5822180	5825751	antisense	6
c3	Hcv1.av84.c3.g725.i1	5889486	5892773	Hcv1.av84.c3.g724.i1	5889447	5894113	sense	3
c3	Hcv1.av84.c3.g735.i1	5990772	5996177	Hcv1.av84.c3.g734.i1	5982968	5998331	sense	2
c3	Hcv1.av84.c3.g735.i1	5990772	5996177	Hcv1.av84.c3.g734.i2	5982968	5998331	sense	2
c3	Hcv1.av84.c3.g735.i2	5990772	5996177	Hcv1.av84.c3.g734.i1	5982968	5998331	sense	3
c3	Hcv1.av84.c3.g735.i2	5990772	5996177	Hcv1.av84.c3.g734.i2	5982968	5998331	sense	3
c3	Hcv1.av84.c3.g735.i3	5990772	5996177	Hcv1.av84.c3.g734.i1	5982968	5998331	sense	3
c3	Hcv1.av84.c3.g735.i3	5990772	5996177	Hcv1.av84.c3.g734.i2	5982968	5998331	sense	3
c3	Hcv1.av84.c3.g736.i1	6000045	6003231	Hcv1.av84.c3.g734.i1	5998431	6021929	sense	3
c3	Hcv1.av84.c3.g736.i1	6000045	6003231	Hcv1.av84.c3.g734.i2	5998431	6021929	sense	3
c3	Hcv1.av84.c3.g737.i1	6003066	6006526	Hcv1.av84.c3.g734.i1	5998431	6021929	antisense	9
c3	Hcv1.av84.c3.g737.i1	6003066	6006526	Hcv1.av84.c3.g734.i2	5998431	6021929	antisense	9
c3	Hcv1.av84.c3.g737.i2	6000125	6006437	Hcv1.av84.c3.g734.i1	5998431	6021929	antisense	9
c3	Hcv1.av84.c3.g737.i2	6000125	6006437	Hcv1.av84.c3.g734.i2	5998431	6021929	antisense	9
c3	Hcv1.av84.c3.g738.i1	6016997	6018968	Hcv1.av84.c3.g734.i1	5998431	6021929	sense	1
c3	Hcv1.av84.c3.g738.i1	6016997	6018968	Hcv1.av84.c3.g734.i2	5998431	6021929	sense	1
c3	Hcv1.av84.c3.g739.i1	6025271	6027057	Hcv1.av84.c3.g734.i1	6022039	6028495	sense	1
c3	Hcv1.av84.c3.g739.i1	6025271	6027057	Hcv1.av84.c3.g734.i2	6022039	6027727	sense	1
c3	Hcv1.av84.c3.g744.i1	6060080	6062190	Hcv1.av84.c3.g741.i1	6049467	6081259	sense	1
c3	Hcv1.av84.c3.g744.i1	6060080	6062190	Hcv1.av84.c3.g742.i1	6053095	6081258	sense	1
c3	Hcv1.av84.c3.g744.i1	6060080	6062190	Hcv1.av84.c3.g743.i1	6055698	6081259	sense	1
c3	Hcv1.av84.c3.g745.i1	6077139	6077988	Hcv1.av84.c3.g741.i1	6049467	6081259	antisense	2
c3	Hcv1.av84.c3.g745.i1	6077139	6077988	Hcv1.av84.c3.g742.i1	6053095	6081258	antisense	2
c3	Hcv1.av84.c3.g745.i1	6077139	6077988	Hcv1.av84.c3.g743.i1	6055698	6081259	antisense	2
c3	Hcv1.av84.c3.g748.i1	6102917	6105140	Hcv1.av84.c3.g749.i1	6101346	6117922	sense	1
c3	Hcv1.av84.c3.g757.i1	6244747	6248089	Hcv1.av84.c3.g762.i1	6243571	6267680	sense	8
c3	Hcv1.av84.c3.g758.i1	6250813	6253204	Hcv1.av84.c3.g762.i1	6243571	6267680	antisense	2
c3	Hcv1.av84.c3.g759.i1	6253874	6259153	Hcv1.av84.c3.g762.i1	6243571	6267680	antisense	12
c3	Hcv1.av84.c3.g760.i1	6259310	6261050	Hcv1.av84.c3.g762.i1	6243571	6267680	antisense	1
c3	Hcv1.av84.c3.g761.i1	6263704	6267181	Hcv1.av84.c3.g762.i1	6243571	6267680	antisense	7
c3	Hcv1.av84.c3.g767.i1	6289250	6291983	Hcv1.av84.c3.g766.i1	6288087	6297333	antisense	4
c3	Hcv1.av84.c3.g779.i1	6387034	6397225	Hcv1.av84.c3.g778.i1	6385065	6397354	antisense	9
c3	Hcv1.av84.c3.g779.i2	6387034	6397225	Hcv1.av84.c3.g778.i1	6385065	6397354	antisense	8
c3	Hcv1.av84.c3.g785.i1	6450154	6451551	Hcv1.av84.c3.g784.i1	6449743	6451554	sense	2
c3	Hcv1.av84.c3.g785.i1	6450154	6451551	Hcv1.av84.c3.g788.i1	6449641	6458141	sense	2
c3	Hcv1.av84.c3.g785.i1	6450154	6451551	Hcv1.av84.c3.g788.i2	6449641	6458141	sense	2
c3	Hcv1.av84.c3.g786.i1	6453508	6454544	Hcv1.av84.c3.g788.i1	6449641	6458141	sense	1
c3	Hcv1.av84.c3.g786.i1	6453508	6454544	Hcv1.av84.c3.g788.i2	6449641	6458141	sense	1
c3	Hcv1.av84.c3.g787.i1	6455236	6457960	Hcv1.av84.c3.g788.i1	6449641	6458141	sense	5
c3	Hcv1.av84.c3.g787.i1	6455236	6457960	Hcv1.av84.c3.g788.i2	6449641	6458141	sense	5
c3	Hcv1.av84.c3.g803.i1	6556965	6559105	Hcv1.av84.c3.g804.i2	6555814	6561728	antisense	1
c3	Hcv1.av84.c3.g837.i3	6743814	6751559	Hcv1.av84.c3.g837.i1	6743406	6755441	sense	8
c3	Hcv1.av84.c3.g838.i1	6757338	6763135	Hcv1.av84.c3.g837.i1	6756818	6763937	antisense	1
c3	Hcv1.av84.c3.g856.i1	6957297	6957875	Hcv1.av84.c3.g855.i1	6957094	6961929	sense	1
c3	Hcv1.av84.c3.g856.i1	6957297	6957875	Hcv1.av84.c3.g855.i2	6957094	6961929	sense	1
c3	Hcv1.av84.c3.g856.i1	6957297	6957875	Hcv1.av84.c3.g855.i3	6957094	6961929	sense	1
c3	Hcv1.av84.c3.g859.i1	6975937	6977194	Hcv1.av84.c3.g858.i1	6975442	6980032	antisense	3
c3	Hcv1.av84.c3.g859.i1	6975937	6977194	Hcv1.av84.c3.g858.i2	6975442	6980032	antisense	3
c3	Hcv1.av84.c3.g859.i1	6975937	6977194	Hcv1.av84.c3.g858.i3	6975442	6980032	antisense	3
c3	Hcv1.av84.c3.g867.i1	7060651	7073333	Hcv1.av84.c3.g866.i2	7057027	7072859	antisense	13
c3	Hcv1.av84.c3.g867.i2	7062633	7073333	Hcv1.av84.c3.g866.i2	7057027	7072859	antisense	13
c3	Hcv1.av84.c3.g867.i3	7062633	7073333	Hcv1.av84.c3.g866.i2	7057027	7072859	antisense	13
c3	Hcv1.av84.c3.g868.i5	7077205	7079152	Hcv1.av84.c3.g868.i2	7076776	7085780	sense	1
c3	Hcv1.av84.c3.g868.i5	7077205	7079152	Hcv1.av84.c3.g868.i4	7076776	7085780	sense	1
c3	Hcv1.av84.c3.g869.i1	7080607	7083253	Hcv1.av84.c3.g868.i2	7076776	7085780	antisense	1
c3	Hcv1.av84.c3.g869.i1	7080607	7083253	Hcv1.av84.c3.g868.i4	7076776	7085780	antisense	1
c3	Hcv1.av84.c3.g870.i1	7084267	7085700	Hcv1.av84.c3.g868.i2	7076776	7085780	antisense	2
c3	Hcv1.av84.c3.g870.i1	7084267	7085700	Hcv1.av84.c3.g868.i4	7076776	7085780	antisense	2
c3	Hcv1.av84.c3.g881.i1	7164050	7170318	Hcv1.av84.c3.g880.i1	7162242	7172805	antisense	15
c3	Hcv1.av84.c3.g897.i1	7356974	7357465	Hcv1.av84.c3.g895.i1	7356449	7359044	antisense	2
c3	Hcv1.av84.c3.g897.i1	7356974	7357465	Hcv1.av84.c3.g895.i2	7356449	7359044	antisense	2
c3	Hcv1.av84.c3.g899.i1	7382002	7383677	Hcv1.av84.c3.g898.i2	7381574	7383652	antisense	1
c3	Hcv1.av84.c3.g900.i1	7387970	7389020	Hcv1.av84.c3.g898.i2	7387533	7389161	antisense	1
c3	Hcv1.av84.c3.g900.i1	7387970	7389020	Hcv1.av84.c3.g898.i3	7387533	7389161	antisense	1
c3	Hcv1.av84.c3.g901.i1	7392472	7393316	Hcv1.av84.c3.g898.i3	7391792	7393433	antisense	2
c3	Hcv1.av84.c3.g904.i1	7441117	7452854	Hcv1.av84.c3.g903.i1	7440251	7452986	antisense	18
c3	Hcv1.av84.c3.g904.i2	7441117	7452854	Hcv1.av84.c3.g903.i1	7440251	7452986	antisense	17
c3	Hcv1.av84.c3.g920.i1	7552539	7553969	Hcv1.av84.c3.g919.i1	7550272	7554806	antisense	1
c3	Hcv1.av84.c3.g922.i1	7560501	7562810	Hcv1.av84.c3.g921.i1	7560432	7563951	antisense	1
c3	Hcv1.av84.c3.g926.i1	7606345	7615625	Hcv1.av84.c3.g925.i1	7601943	7615445	antisense	12
c3	Hcv1.av84.c3.g926.i2	7606345	7615752	Hcv1.av84.c3.g925.i1	7601943	7615445	antisense	12
c3	Hcv1.av84.c3.g955.i1	7886818	7889686	Hcv1.av84.c3.g954.i1	7884596	7889991	antisense	1
c3	Hcv1.av84.c3.g984.i1	8101762	8103253	Hcv1.av84.c3.g972.i1	8101745	8106478	antisense	4
c3	Hcv1.av84.c3.g984.i1	8101762	8103253	Hcv1.av84.c3.g972.i2	8101745	8106478	antisense	4
c3	Hcv1.av84.c3.g985.i1	8103317	8105994	Hcv1.av84.c3.g972.i1	8101745	8106478	antisense	3
c3	Hcv1.av84.c3.g985.i1	8103317	8105994	Hcv1.av84.c3.g972.i2	8101745	8106478	antisense	3
c3	Hcv1.av84.c3.g986.i1	8110601	8113705	Hcv1.av84.c3.g972.i1	8107611	8116607	antisense	4
c3	Hcv1.av84.c3.g986.i1	8110601	8113705	Hcv1.av84.c3.g972.i2	8107611	8116607	antisense	4
c3	Hcv1.av84.c3.g987.i1	8114216	8116111	Hcv1.av84.c3.g972.i1	8107611	8116607	sense	2
c3	Hcv1.av84.c3.g987.i1	8114216	8116111	Hcv1.av84.c3.g972.i2	8107611	8116607	sense	2
c3	Hcv1.av84.c3.g990.i1	8133205	8135516	Hcv1.av84.c3.g989.i1	8132824	8137758	sense	1
c3	Hcv1.av84.c3.g990.i1	8133205	8135516	Hcv1.av84.c3.g989.i2	8132824	8137758	sense	1
c3	Hcv1.av84.c3.g990.i2	8133330	8136676	Hcv1.av84.c3.g989.i1	8132824	8137758	sense	2
c3	Hcv1.av84.c3.g990.i2	8133330	8136676	Hcv1.av84.c3.g989.i2	8132824	8137758	sense	2
c3	Hcv1.av84.c3.g990.i2	8133330	8136676	Hcv1.av84.c3.g989.i3	8133326	8137758	sense	2
c3	Hcv1.av84.c3.g995.i1	8188796	8192001	Hcv1.av84.c3.g994.i1	8184002	8202521	antisense	2
c3	Hcv1.av84.c3.g995.i1	8188796	8192001	Hcv1.av84.c3.g994.i2	8184002	8202521	antisense	2
c3	Hcv1.av84.c3.g995.i1	8188796	8192001	Hcv1.av84.c3.g994.i3	8184002	8202521	antisense	2
c4	Hcv1.av84.c4.g103.i1	899929	902567	Hcv1.av84.c4.g102.i1	898917	902747	sense	1
c4	Hcv1.av84.c4.g103.i1	899929	902567	Hcv1.av84.c4.g102.i2	898917	902747	sense	1
c4	Hcv1.av84.c4.g103.i1	899929	902567	Hcv1.av84.c4.g102.i3	898917	902747	sense	1
c4	Hcv1.av84.c4.g103.i1	899929	902567	Hcv1.av84.c4.g102.i4	898917	902747	sense	1
c4	Hcv1.av84.c4.g103.i1	899929	902567	Hcv1.av84.c4.g102.i5	898917	902747	sense	1
c4	Hcv1.av84.c4.g109.i1	938901	944857	Hcv1.av84.c4.g108.i1	937673	946233	antisense	16
c4	Hcv1.av84.c4.g129.i1	1098999	1099988	Hcv1.av84.c4.g128.i1	1098381	1100819	sense	1
c4	Hcv1.av84.c4.g129.i1	1098999	1099988	Hcv1.av84.c4.g128.i2	1098381	1100819	sense	1
c4	Hcv1.av84.c4.g136.i1	1188463	1207836	Hcv1.av84.c4.g135.i1	1188051	1213615	antisense	2
c4	Hcv1.av84.c4.g136.i1	1188463	1207836	Hcv1.av84.c4.g138.i1	1188051	1208463	antisense	2
c4	Hcv1.av84.c4.g137.i1	1208466	1209068	Hcv1.av84.c4.g135.i1	1188051	1213615	sense	1
c4	Hcv1.av84.c4.g147.i1	1337550	1339017	Hcv1.av84.c4.g146.i1	1335181	1340621	sense	1
c4	Hcv1.av84.c4.g147.i1	1337550	1339017	Hcv1.av84.c4.g146.i2	1337378	1340621	sense	1
c4	Hcv1.av84.c4.g155.i1	1437457	1438941	Hcv1.av84.c4.g154.i1	1437217	1439202	sense	1
c4	Hcv1.av84.c4.g155.i1	1437457	1438941	Hcv1.av84.c4.g154.i2	1437217	1449216	sense	1
c4	Hcv1.av84.c4.g163.i1	1510870	1516140	Hcv1.av84.c4.g162.i1	1510426	1516503	sense	2
c4	Hcv1.av84.c4.g164.i1	1512932	1515676	Hcv1.av84.c4.g162.i1	1510426	1516503	antisense	4
c4	Hcv1.av84.c4.g164.i1	1512932	1515676	Hcv1.av84.c4.g163.i1	1511009	1516106	antisense	4
c4	Hcv1.av84.c4.g164.i2	1512932	1515676	Hcv1.av84.c4.g162.i1	1510426	1516503	antisense	4
c4	Hcv1.av84.c4.g164.i2	1512932	1515676	Hcv1.av84.c4.g163.i1	1511009	1516106	antisense	4
c4	Hcv1.av84.c4.g165.i1	1523676	1527399	Hcv1.av84.c4.g162.i1	1517140	1539782	sense	1
c4	Hcv1.av84.c4.g177.i1	1627307	1629889	Hcv1.av84.c4.g176.i1	1625918	1633518	antisense	3
c4	Hcv1.av84.c4.g180.i1	1655180	1656429	Hcv1.av84.c4.g179.i1	1642595	1668706	sense	1
c4	Hcv1.av84.c4.g180.i1	1655180	1656429	Hcv1.av84.c4.g179.i2	1642595	1668706	sense	1
c4	Hcv1.av84.c4.g180.i1	1655180	1656429	Hcv1.av84.c4.g179.i3	1642595	1668706	sense	1
c4	Hcv1.av84.c4.g181.i1	1666370	1668618	Hcv1.av84.c4.g179.i1	1642595	1668706	antisense	5
c4	Hcv1.av84.c4.g181.i1	1666370	1668618	Hcv1.av84.c4.g179.i2	1642595	1668706	antisense	5
c4	Hcv1.av84.c4.g181.i1	1666370	1668618	Hcv1.av84.c4.g179.i3	1642595	1668706	antisense	5
c4	Hcv1.av84.c4.g182.i1	1687456	1690728	Hcv1.av84.c4.g179.i1	1686225	1691891	antisense	10
c4	Hcv1.av84.c4.g182.i1	1687456	1690728	Hcv1.av84.c4.g179.i2	1686210	1691891	antisense	10
c4	Hcv1.av84.c4.g182.i1	1687456	1690728	Hcv1.av84.c4.g179.i3	1686210	1691891	antisense	10
c4	Hcv1.av84.c4.g182.i1	1687456	1690728	Hcv1.av84.c4.g179.i4	1686210	1691891	antisense	10
c4	Hcv1.av84.c4.g184.i1	1725750	1729682	Hcv1.av84.c4.g183.i1	1725508	1729786	antisense	1
c4	Hcv1.av84.c4.g184.i1	1725750	1729682	Hcv1.av84.c4.g183.i2	1725508	1729786	antisense	1
c4	Hcv1.av84.c4.g190.i1	1861883	1863052	Hcv1.av84.c4.g189.i1	1859973	1864308	antisense	4
c4	Hcv1.av84.c4.g193.i1	1896411	1912351	Hcv1.av84.c4.g192.i2	1895033	1912575	antisense	18
c4	Hcv1.av84.c4.g193.i1	1896411	1912351	Hcv1.av84.c4.g192.i3	1895033	1912575	antisense	18
c4	Hcv1.av84.c4.g206.i1	2089222	2089706	Hcv1.av84.c4.g202.i1	2088450	2090448	antisense	2
c4	Hcv1.av84.c4.g206.i1	2089222	2089706	Hcv1.av84.c4.g202.i2	2088450	2090448	antisense	2
c4	Hcv1.av84.c4.g222.i1	2316632	2318032	Hcv1.av84.c4.g221.i1	2316372	2318071	antisense	2
c4	Hcv1.av84.c4.g224.i1	2345787	2349163	Hcv1.av84.c4.g223.i1	2345661	2357769	antisense	1
c4	Hcv1.av84.c4.g224.i1	2345787	2349163	Hcv1.av84.c4.g223.i2	2345661	2357769	antisense	1
c4	Hcv1.av84.c4.g237.i1	2652192	2654837	Hcv1.av84.c4.g236.i1	2651127	2675702	antisense	8
c4	Hcv1.av84.c4.g237.i1	2652192	2654837	Hcv1.av84.c4.g236.i2	2651127	2675702	antisense	8
c4	Hcv1.av84.c4.g237.i2	2652192	2656332	Hcv1.av84.c4.g236.i1	2651127	2675702	antisense	9
c4	Hcv1.av84.c4.g237.i2	2652192	2656332	Hcv1.av84.c4.g236.i2	2651127	2675702	antisense	9
c4	Hcv1.av84.c4.g238.i1	2662407	2665735	Hcv1.av84.c4.g236.i1	2651127	2675702	antisense	8
c4	Hcv1.av84.c4.g238.i1	2662407	2665735	Hcv1.av84.c4.g236.i2	2651127	2675702	antisense	8
c4	Hcv1.av84.c4.g239.i1	2661266	2663953	Hcv1.av84.c4.g236.i1	2651127	2675702	sense	3
c4	Hcv1.av84.c4.g239.i1	2661266	2663953	Hcv1.av84.c4.g236.i2	2651127	2675702	sense	3
c4	Hcv1.av84.c4.g240.i1	2666383	2670783	Hcv1.av84.c4.g236.i1	2651127	2675702	antisense	8
c4	Hcv1.av84.c4.g240.i1	2666383	2670783	Hcv1.av84.c4.g236.i2	2651127	2675702	antisense	8
c4	Hcv1.av84.c4.g241.i1	2671855	2675135	Hcv1.av84.c4.g236.i1	2651127	2675702	antisense	9
c4	Hcv1.av84.c4.g241.i1	2671855	2675135	Hcv1.av84.c4.g236.i2	2651127	2675702	antisense	9
c4	Hcv1.av84.c4.g242.i1	2676974	2677398	Hcv1.av84.c4.g236.i1	2676910	2699986	sense	1
c4	Hcv1.av84.c4.g242.i1	2676974	2677398	Hcv1.av84.c4.g236.i2	2676910	2699986	sense	1
c4	Hcv1.av84.c4.g243.i1	2678812	2681190	Hcv1.av84.c4.g236.i1	2676910	2699986	antisense	3
c4	Hcv1.av84.c4.g243.i1	2678812	2681190	Hcv1.av84.c4.g236.i2	2676910	2699986	antisense	3
c4	Hcv1.av84.c4.g244.i1	2684755	2686091	Hcv1.av84.c4.g236.i1	2676910	2699986	antisense	3
c4	Hcv1.av84.c4.g244.i1	2684755	2686091	Hcv1.av84.c4.g236.i2	2676910	2699986	antisense	3
c4	Hcv1.av84.c4.g245.i1	2688245	2690440	Hcv1.av84.c4.g236.i1	2676910	2699986	sense	1
c4	Hcv1.av84.c4.g245.i1	2688245	2690440	Hcv1.av84.c4.g236.i2	2676910	2699986	sense	1
c4	Hcv1.av84.c4.g245.i2	2688194	2692393	Hcv1.av84.c4.g236.i1	2676910	2699986	sense	1
c4	Hcv1.av84.c4.g245.i2	2688194	2692393	Hcv1.av84.c4.g236.i2	2676910	2699986	sense	1
c4	Hcv1.av84.c4.g246.i3	2767343	2772111	Hcv1.av84.c4.g251.i1	2766490	2772205	sense	2
c4	Hcv1.av84.c4.g246.i4	2767343	2772111	Hcv1.av84.c4.g251.i1	2766490	2772205	sense	2
c4	Hcv1.av84.c4.g248.i1	2721617	2726565	Hcv1.av84.c4.g247.i1	2720823	2726777	antisense	3
c4	Hcv1.av84.c4.g249.i1	2739868	2745373	Hcv1.av84.c4.g247.i1	2727143	2747531	sense	13
c4	Hcv1.av84.c4.g249.i2	2739868	2745373	Hcv1.av84.c4.g247.i1	2727143	2747531	sense	11
c4	Hcv1.av84.c4.g253.i1	2788109	2789113	Hcv1.av84.c4.g252.i1	2786709	2789680	sense	2
c4	Hcv1.av84.c4.g253.i1	2788109	2789113	Hcv1.av84.c4.g252.i2	2786709	2789680	sense	2
c4	Hcv1.av84.c4.g253.i2	2788109	2789113	Hcv1.av84.c4.g252.i1	2786709	2789680	sense	2
c4	Hcv1.av84.c4.g253.i2	2788109	2789113	Hcv1.av84.c4.g252.i2	2786709	2789680	sense	2
c4	Hcv1.av84.c4.g253.i3	2788109	2789113	Hcv1.av84.c4.g252.i1	2786709	2789680	sense	2
c4	Hcv1.av84.c4.g253.i3	2788109	2789113	Hcv1.av84.c4.g252.i2	2786709	2789680	sense	2
c4	Hcv1.av84.c4.g255.i1	2807437	2810078	Hcv1.av84.c4.g254.i1	2806940	2818376	sense	4
c4	Hcv1.av84.c4.g256.i1	2829311	2832008	Hcv1.av84.c4.g254.i1	2820377	2832671	antisense	3
c4	Hcv1.av84.c4.g265.i1	2918523	2923370	Hcv1.av84.c4.g264.i1	2917138	2925101	antisense	1
c4	Hcv1.av84.c4.g276.i1	3121890	3125097	Hcv1.av84.c4.g275.i1	3120800	3145166	sense	2
c4	Hcv1.av84.c4.g276.i1	3121890	3125097	Hcv1.av84.c4.g275.i2	3120800	3145166	sense	2
c4	Hcv1.av84.c4.g276.i1	3121890	3125097	Hcv1.av84.c4.g275.i3	3120800	3145166	sense	2
c4	Hcv1.av84.c4.g277.i1	3129349	3134029	Hcv1.av84.c4.g275.i1	3120800	3145166	antisense	1
c4	Hcv1.av84.c4.g277.i1	3129349	3134029	Hcv1.av84.c4.g275.i2	3120800	3145166	antisense	1
c4	Hcv1.av84.c4.g277.i1	3129349	3134029	Hcv1.av84.c4.g275.i3	3120800	3145166	antisense	1
c4	Hcv1.av84.c4.g291.i1	3391341	3392033	Hcv1.av84.c4.g290.i1	3385605	3393183	antisense	1
c4	Hcv1.av84.c4.g307.i1	3618075	3620684	Hcv1.av84.c4.g306.i1	3602233	3620775	sense	1
c4	Hcv1.av84.c4.g307.i1	3618075	3620684	Hcv1.av84.c4.g306.i2	3602233	3620775	sense	1
c4	Hcv1.av84.c4.g307.i2	3619712	3620684	Hcv1.av84.c4.g306.i1	3602233	3620775	sense	2
c4	Hcv1.av84.c4.g307.i2	3619712	3620684	Hcv1.av84.c4.g306.i2	3602233	3620775	sense	2
c4	Hcv1.av84.c4.g310.i1	3649976	3651519	Hcv1.av84.c4.g309.i1	3647949	3662705	antisense	3
c4	Hcv1.av84.c4.g311.i1	3653254	3658005	Hcv1.av84.c4.g309.i1	3647949	3662705	antisense	12
c4	Hcv1.av84.c4.g312.i1	3648602	3659954	Hcv1.av84.c4.g309.i1	3647949	3662705	sense	5
c4	Hcv1.av84.c4.g313.i1	3660070	3661411	Hcv1.av84.c4.g309.i1	3647949	3662705	sense	1
c4	Hcv1.av84.c4.g322.i1	3832030	3833676	Hcv1.av84.c4.g321.i1	3819455	3835584	sense	1
c4	Hcv1.av84.c4.g332.i1	4030787	4034440	Hcv1.av84.c4.g331.i1	4026063	4034951	sense	2
c4	Hcv1.av84.c4.g332.i1	4030787	4034440	Hcv1.av84.c4.g331.i2	4026063	4034951	sense	2
