Mlei_PP7__ML085741b	g16372.t1	20.833	144	114	0	41	184	31	174	7.65e-08	50.4
Mlei_PP7__ML085741b	g21896.t1	27.632	76	52	2	133	206	24	98	3.80e-04	39.7
Mlei_PP7__ML085741b	g2188.t1	37.500	56	33	1	133	186	11	66	7.55e-04	38.5
Mlei_PP7__ML085741b	g19031.t1	30.882	68	44	2	133	198	108	174	0.016	35.0
Mlei_PP7__ML085741b	g14823.t1	50.000	24	12	0	133	156	35	58	0.030	32.7
Mlei_PP7__ML085741b	g15906.t1	25.000	144	73	5	37	155	264	397	0.040	34.3
Mlei_PP7__ML085741b	g20940.t1	26.667	60	42	1	133	190	48	107	0.040	33.5
Mlei_PP7__ML085741b	g22505.t1	28.070	57	39	1	133	187	83	139	0.047	33.9
Mlei_PP7__ML085741b	g222.t1	30.556	72	47	2	131	199	108	179	0.048	33.5
Mlei_PP7__ML085741b	g222.t1	31.579	57	37	2	133	187	37	93	0.20	31.6
Mlei_PP7__ML085741b	g25760.t1	33.824	68	41	2	133	198	270	335	0.052	33.9
Mlei_PP7__ML085741b	g25760.t1	25.000	68	48	2	128	193	194	260	1.1	29.6
Mlei_PP7__ML085741b	g14186.t1	32.759	58	36	2	128	183	17	73	0.059	31.6
Mlei_PP7__ML085741b	g5473.t1	29.577	71	44	3	127	192	207	276	0.059	33.5
Mlei_PP7__ML085741b	g18428.t1	31.429	70	45	3	133	199	45	114	0.075	32.7
Mlei_PP7__ML085741b	g18428.t1	32.609	46	29	1	133	176	118	163	6.2	26.9
Mlei_PP7__ML085741b	g8811.t1	26.271	118	74	6	82	188	12	127	0.088	32.3
Mlei_PP7__ML085741b	g4667.t1	33.333	63	33	2	133	186	163	225	0.093	32.7
Mlei_PP7__ML085741b	g30367.t1	35.417	48	29	1	133	178	30	77	0.097	32.3
Mlei_PP7__ML085741b	g8811.t2	26.271	118	74	6	82	188	43	158	0.11	32.3
Mlei_PP7__ML085741b	g12621.t1	28.205	78	52	1	119	196	96	169	0.15	32.0
Mlei_PP7__ML085741b	g6468.t1	28.814	59	40	2	133	189	25	83	0.18	32.0
Mlei_PP7__ML085741b	g5856.t1	28.788	66	45	1	124	187	52	117	0.22	30.8
Mlei_PP7__ML085741b	g5408.t1	26.389	72	44	2	133	202	95	159	0.26	31.2
Mlei_PP7__ML085741b	g5408.t1	25.714	70	50	1	131	198	20	89	0.48	30.4
Mlei_PP7__ML085741b	g8896.t1	33.871	62	35	2	135	194	120	177	0.31	31.2
Mlei_PP7__ML085741b	g3034.t1	26.316	76	53	3	133	206	17	91	0.61	30.0
Mlei_PP7__ML085741b	g26445.t1	27.869	61	42	1	137	195	21	81	0.64	30.0
Mlei_PP7__ML085741b	g26445.t1	50.000	24	12	0	133	156	53	76	1.1	29.3
Mlei_PP7__ML085741b	g5855.t1	29.231	65	40	2	133	193	17	79	0.89	29.6
Mlei_PP7__ML085741b	g3449.t1	25.714	70	47	2	131	198	110	176	0.94	29.6
Mlei_PP7__ML085741b	g2114.t1	27.778	54	37	1	137	188	38	91	1.1	30.0
Mlei_PP7__ML085741b	g15365.t1	32.727	55	31	1	49	97	158	212	1.1	29.6
Mlei_PP7__ML085741b	g7933.t1	32.609	46	27	2	133	176	72	115	1.8	28.9
Mlei_PP7__ML085741b	g23255.t1	27.273	55	38	2	137	189	87	141	2.0	28.9
Mlei_PP7__ML085741b	g20773.t1	28.814	59	39	1	132	187	56	114	2.6	28.1
Mlei_PP7__ML085741b	g18206.t1	27.941	68	45	1	136	199	198	265	2.7	28.5
Mlei_PP7__ML085741b	g12998.t1	29.730	74	42	3	115	186	3	68	2.9	27.7
Mlei_PP7__ML085741b	g18306.t1	20.536	112	51	1	133	206	90	201	3.5	28.1
Mlei_PP7__ML085741b	g5911.t1	25.806	93	66	2	70	162	575	664	3.8	28.5
Mlei_PP7__ML085741b	g4612.t1	33.929	56	35	1	137	190	233	288	3.9	28.1
Mlei_PP7__ML085741b	g6562.t1	28.571	56	38	1	133	186	15	70	3.9	27.3
Mlei_PP7__ML085741b	g29536.t1	28.571	70	37	2	128	184	41	110	4.0	27.7
Mlei_PP7__ML085741b	g30671.t1	30.000	70	39	1	124	183	145	214	4.1	27.7
Mlei_PP7__ML085741b	g17902.t1	32.609	46	26	1	17	62	10	50	4.4	27.3
Mlei_PP7__ML085741b	g15788.t1	24.194	62	45	1	131	190	30	91	4.4	27.7
Mlei_PP7__ML085741b	g1224.t1	25.714	70	46	2	131	196	46	113	4.5	27.3
Mlei_PP7__ML085741b	g10700.t1	27.119	59	41	1	133	189	100	158	5.0	27.3
Mlei_PP7__ML085741b	g15097.t1	23.158	95	68	2	24	116	540	631	5.3	27.7
Mlei_PP7__ML085741b	g18388.t3	29.630	54	37	1	5	57	1720	1773	5.9	27.7
Mlei_PP7__ML085741b	g18388.t4	29.630	54	37	1	5	57	1723	1776	5.9	27.7
Mlei_PP7__ML085741b	g18388.t1	29.630	54	37	1	5	57	1723	1776	6.0	27.7
Mlei_PP7__ML085741b	g18388.t2	29.630	54	37	1	5	57	1723	1776	6.0	27.7
Mlei_PP7__ML085741b	g13773.t1	27.869	61	42	2	131	189	32	92	6.2	27.3
Mlei_PP7__ML085741b	g9991.t2	20.879	91	59	3	109	187	39	128	7.0	26.9
Mlei_PP7__ML085741b	g25457.t1	22.892	83	59	4	128	207	73	153	8.0	27.3
Mlei_PP7__ML085741b	g664.t1	36.000	25	16	0	131	155	220	244	8.5	26.9
Mlei_PP7__ML085741b	g22931.t1	25.000	104	55	5	24	123	3	87	8.9	27.3
Mlei_PP7__ML085741b	g2699.t1	45.455	22	12	0	174	195	399	420	8.9	27.3
Mlei_PP7__ML085741b	g8723.t1	24.138	58	42	1	131	186	14	71	9.0	25.8
Mlei_PP7__ML085741b	g9383.t1	33.333	54	34	1	133	184	178	231	9.4	26.6
Mlei_PP7__ML085741b	g15788.t2	28.571	42	28	1	131	172	30	69	9.4	25.4
Mlei_PP7__ML085741b	g11796.t1	24.211	95	57	3	55	141	632	719	9.7	26.9
Mlei_PP7__ML085741b	g5629.t1	36.364	33	21	0	166	198	78	110	9.8	26.6
